	review_date	knowledge_rating	specialty	doctor_name	city	review_count	scheduling_rating	review	staff_rating	wait_time	state	individual_rating	overall_rating	helpfulness_rating
100	Sep 15, 2018	4	Internal Medicine	Dr. Kevin Garnepudi	Kingwood,	6	5	Excellent physician, takes the time to answer questions. 	4	10 – 15 minutes	TX	5	4.3	4
101	Apr 18, 2018	4	Internal Medicine	Dr. Kevin Garnepudi	Kingwood,	6	5	He genuinely cares about his patients and he actually listens!	4	10 – 15 minutes	TX	5	4.3	4
102	May 20, 2016	4	Internal Medicine	Dr. Kevin Garnepudi	Kingwood,	6	5	Dr. Garnepudi is an excellent example of a caring physician. Over the Christmas holidays, 2015, my husband and I were visiting relatives in Humble, TX. We are from Pittsburgh,PA. My husband developed an infection, and had to be hospitalized. The hospital stay was 13 days, and I was very disappointed in the physicians, lack of communication, and overall care. The exception to this was Dr. Garnepudi. Follow up visit was a temporary office. Dr. G. Is a compassionate, patient, knowledgeable physicia	4	10 – 15 minutes	TX	5	4.3	4
103	Feb 18, 2016	4	Internal Medicine	Dr. Kevin Garnepudi	Kingwood,	6	5	Best doctor I've ever had. Very humble, listens and pays attention to patients concerns, 	4	10 – 15 minutes	TX	5	4.3	4
104	May 10, 2019	3	Internal Medicine	Dr. Sergio Perossa	Cypress,	10	3	Dr. Perossa shows genuine interest in me when I see him. He listens carefully and never rushes me. He’s knowledgeable. He’s also sent me to excellent specialists when needed. I’d recommend anyone who needs an excellent doctor who will actually listen to you.	3	31 – 45 minutes	TX	5	3.0	3
105	Oct 21, 2018	3	Internal Medicine	Dr. Sergio Perossa	Cypress,	10	3	Great bedside manners, sensitive,  and listens well. Shows great concern for his patients.  Well knowledgeable.  I very happy I found him.	3	31 – 45 minutes	TX	5	3.0	3
106	May 02, 2017	3	Internal Medicine	Dr. Sergio Perossa	Cypress,	10	3	Dr. Perossa is a very sensitive to listen to your symptoms and then shares his analytical diagnosis with you. He is quite brilliant but humble to explain what your condition actually is and or treatment/testing it requires . He is kind and very thorough. He gives very patient undivided attention and sometimes that puts him behind schedule but the care and compassion you get is definitely worth the wait. 	3	31 – 45 minutes	TX	5	3.0	3
107	Mar 30, 2019	5	Nephrology	Dr. Rahul Prakash	Katy,	21	4	Dr. Prakash found the root of my problem.  I had uncontrollable high blood pressure, I had a procedure, and I now I only take medication if my pressure is over 160. Since January, this has only happened twice.  If you are having challenges with your blood pressure, this is the doctor to see.	4	10 – 15 minutes	TX	5	4.9	5
108	May 26, 2019	3	Internal Medicine	Dr. Suresh Babu	Hempstead,	17	4	My wife and I are both patients.  We have recommended Dr. Babu to many people.	4	16 – 30 minutes	TX	5	3.6	3
109	Jan 30, 2019	3	Internal Medicine	Dr. Suresh Babu	Hempstead,	17	4	Smart, thorough with a good sense of humor.  He listens to the patient and always responds. At 74, I feel better today than three years ago when Dr. Babu was recommended. 	4	16 – 30 minutes	TX	5	3.6	3
110	May 21, 2018	3	Internal Medicine	Dr. Suresh Babu	Hempstead,	17	4	Dr Babu is very thorough and professional.  	4	16 – 30 minutes	TX	5	3.6	3
111	Oct 07, 2016	3	Internal Medicine	Dr. Suresh Babu	Hempstead,	17	4	Dr. Babu is an excellent physician. I have found him to be knowledgeable about the practice of medicine. He is an active listener and engages the patient  in promoting good healthcare practices.  He ensures good record keeping  so as to quickly reference the nature of previous visits. Dr. Babu is a professional. Yet, he is able to communicate in a caring and humane manner. I appreciate him being on top of my healthcare.	4	16 – 30 minutes	TX	5	3.6	3
112	Sep 03, 2016	3	Internal Medicine	Dr. Suresh Babu	Hempstead,	17	4	Dr.  Babu is an Awesome, caring MD.  He has taking care of my family and I for over twenty years.  You may have a short wait in the lobby, it's because he always takes his time with each patient, answering question and concerns.  - GREAT Staff also !	4	16 – 30 minutes	TX	5	3.6	3
