	review_date	knowledge_rating	specialty	doctor_name	city	review_count	scheduling_rating	review	staff_rating	wait_time	state	individual_rating	overall_rating	helpfulness_rating
360	Jun 18, 2016	4	Pulmonary Disease	Dr. Soma Jyothula	Houston,	7	3	Dr.Jyothula is a kind physician & extremely compassionate. I would recommend him to all my loved ones if needed.	3	10 – 15 minutes	TX	5	4.4	3
361	Aug 09, 2016	3	Cosmetic Medicine	Dr. Patrick McNamara	Houston,	2 Reviews	4	This is NOT a doctor you should trust with your face. His technicians are not on staff, and they are not supervised. He will allow for risky procedures without prepping the skin to avoid complications. When complications occur, he handles patients unethically and has no concern for righting his wrongs. 	3	10 – 15 minutes	TX	1	3.0	4
362	Mar 22, 2019	4	Internal Medicine	Dr. Julia Kovacs	Houston,	25	4	Excellent 	3	10 – 15 minutes	TX	5	4.3	4
363	Dec 31, 2018	4	Internal Medicine	Dr. Julia Kovacs	Houston,	25	4	I have found Dr. Kovacs to have great bedside manners, very attentive and caring!  She asks relevant questions besides just addressing the reason one is there!  And, she doesn't look at her watch to limit your time! Great doctor! Zoe	None	None	TX	5	4.3	4
364	Oct 13, 2016	4	Internal Medicine	Dr. Julia Kovacs	Houston,	25	4	"Returned to Dr. Kovacs after years away.  I was not disappointed.  She continues to be an excellent doctor.  She listens.  Is very knowledgeable and conservative in her approach to problems.  And will listen to whatever you want to talk about.  I never feel hurried.  She is very accessible!
"	None	None	TX	5	4.3	4
365	Aug 17, 2016	4	Internal Medicine	Dr. Julia Kovacs	Houston,	25	None	"Pros:
Ease of scheduling.


Cons:

As a whole I felt that she did not focus on the reason for the visit, but took things in the direction that she wanted to instead of addressing what the patient came in for."	None	None	TX	1	4.3	None
366	None	None	Pulmonary Disease	Dr. Rahat Hussain	Houston,	1	None	None	5	16 – 30 minutes	TX	None	5.0	None
367	None	None	Internal Medicine	Dr. Tejpal Grover	Houston,	6	None	None	5	Under 10 minutes	TX	None	5.0	None
368	None	None	Hematology	Dr. Anneliese Gonzalez	Houston,	2	5	None	None	None	TX	None	5.0	5
369	Dec 05, 2018	5	Internal Medicine	Dr. Preethi Reddy	Houston,	1	5	We only had the first appointment  today but really liked her caring and knowledge  in care and treatment . 	4	10 – 15 minutes	TX	4	4.0	5
370	Sep 13, 2016	5	Internal Medicine	Dr. Michael Stephen	Houston,	1	None	Dr Stephen's shows a true passion for caring for his patients  that extends past most of the other doctors I have seen. Even when my diagnosis didn't end up falling within his specialty, he cared enough to get me to the right doctors instead of leaving me at a dead end. The world could use more doctors like Dr. Stevens. He took time to research my condition, went above and beyond running all the tests he could, spent as much time a he could explaining, and never made me wait for my appointment.	3	16 – 30 minutes	TX	5	5.0	None
371	None	None	Internal Medicine	Dr. Aamir Abbas	San Antonio,	1	4	None	2	16 – 30 minutes	TX	None	5.0	4
372	Jun 13, 2016	4	Undersea & Hyperbaric Medicine	Dr. Erik Maus	Houston,	10 Reviews	3	I am so thankful to have been referred to Dr. Maus.  For months, no doctor nor countless tests could give me a proper diagnosis as to a foot issue I was having--within seconds, Dr. Maus was able to diagnose it correctly.  His observations and suggestions have been superb, as have his referrals. His staff--Curt, Eric, Nora, Gabriela--all are sensational and caring. Dr. Maus is superb in every way--I can't recommend him highly enough.	2	16 – 30 minutes	TX	5	4.6	3
373	Oct 15, 2016	3	Nephrology	Dr. Mehreen Khan	Houston,	2	3	Pleasant upon meeting for the first time. The office had to be contacted multiple times for follow-up with records and scheduling an appt. Immediate response was not rec'd once lab work was completed and the office had to be contacted again to have physician call me back. The offices lunch time seems to vary and the phones are transferred to the call center or they seem to out of the office for a longer period of time.	4	10 – 15 minutes	TX	3	4.0	2
374	Aug 02, 2018	2	Internal Medicine	Dr. Olendruff Johnson	Houston,	7	3	"Only enroll with this physician if you want:
to be mistreated, misdiagnosed, 
want appointments cancelled at the last minute
to be given a hard time to reschedule them even though the doctor canceled your original appointment
You want the office never to return your call after repeatedly calling the office
You want the office staff to yell at you for expecting them to do their job
You want the office manager, Adrianne, to hang up on you for trying to follow up on your prescription after you have"	4	10 – 15 minutes	TX	1	2.4	2
375	May 09, 2018	2	Internal Medicine	Dr. Olendruff Johnson	Houston,	7	4	His medical negligence and failure to do simple labs caused a severe infection in a three year old patient that led to a three day hospital stay. He did not provide a diagnosis, instead condescendingly told me to give my daughter baths for fever without providing a reason for the fever, which is not an illness but instead systematic of a larger problem.	4	10 – 15 minutes	TX	1	2.4	4
376	Jan 12, 2019	4	Internal Medicine	Dr. Danny Cheng	Bellaire,	22	4	Athletic and values your activities and does not slap blanket restrictions on you.  Excellent diagnostician.  Considers non-obvious causes.   Great about collaborative care ie: discussing options and not treating you like an idiot :-)	4	10 – 15 minutes	TX	5	4.5	4
377	Feb 23, 2018	4	Internal Medicine	Dr. Danny Cheng	Bellaire,	22	4	Love him great Dr compassionate easy to talk listens to what you are saying ,great with call backs. No wait time usually called in within 5 or 10 minutes of appointment time.	4	16 – 30 minutes	TX	5	4.5	4
378	May 13, 2017	4	Internal Medicine	Dr. Danny Cheng	Bellaire,	22	4	Excellent experience, great with call backs would highly recommend to all	4	16 – 30 minutes	TX	5	4.5	4
379	May 11, 2016	4	Internal Medicine	Dr. Danny Cheng	Bellaire,	22	4	Great doctor. Listens intently to what you have to say and explains what needs to be done to solve your particular health issue. Is available by phone, if needed and always calls back. I would highly recommend Dr. Cheng for anyone who does not have a doctor or is considering changing their current doctor.	4	16 – 30 minutes	TX	5	4.5	5
380	May 18, 2019	5	Internal Medicine	Dr. Ana Blackmon	Houston,	19	4	Dr. Blackmon is an exceptional physician.  She is genuine, bedside manner is fantastic,  and  very knowledgeable.  Everyone at her office (from the receptionists, nurses and billing department staff) - all are very friendly and will assist you in whatever issues you may be trying to resolve.	5	Under 10 minutes	TX	5	4.8	5
381	Aug 25, 2016	5	Internal Medicine	Dr. Ana Blackmon	Houston,	19	4	Excellent in every way!  She listens, she discusses and she partners with you in deciding a course of treatment.  She is what all doctors should be!	5	Under 10 minutes	TX	5	4.8	5
382	Apr 08, 2016	5	Internal Medicine	Dr. Ana Blackmon	Houston,	19	4	I have recommended Dr. Blackmon to my family and friends. She is an excellent doctor who has exceptional communication skills and treats me with dignity and respect. She is caring, knowledgable, pleasant, and patient.	5	Under 10 minutes	TX	5	4.8	5
383	May 10, 2017	5	Internal Medicine	Dr. Robert Jackson	Houston,	17	4	Dr. Jackson has been my primary care physician for 26 years.  He is not a part of my insurance plan so I pay out of pocket for his care and will continue to do so because he is worth it.  All physicians have a medical license and the pre-requisite education but one thing that sets Dr. Jackson apart is the most important thing after that education and license: he listens.  He is not afraid of knowledgeable patients, even acknowledging when your questions and comments have made him a better doctor	5	Under 10 minutes	TX	5	4.8	5
384	Apr 04, 2017	5	Internal Medicine	Dr. Robert Jackson	Houston,	17	4	Dr Jackson has been my physician for over 25 years.  Technically brilliant, he is quite human and compassionate as well.  That is a rare combination and he is the real deal.	5	Under 10 minutes	TX	5	4.8	5
385	Mar 23, 2016	5	Internal Medicine	Dr. Robert Jackson	Houston,	17	5	Caring, considerate, explains clearly, takes a full medical history. 	5	Under 10 minutes	TX	5	4.8	5
386	Jun 25, 2018	5	Internal Medicine	Dr. Daniel Schatz	Houston,	7	5	Dr. Schatz is one of the best of the best doctors I have ever met in my life.  He is kind, gentle, pleasant and professional. Recently, when I got sick, he practically saved my life by taking quick action and sending me to the emergency room.  I am very grateful for that.  I must say he is a wonderful doctor and he provides excellent health care and I would highly recommend Dr. Schatz.  	5	Under 10 minutes	TX	5	4.7	5
387	Mar 20, 2018	5	Internal Medicine	Dr. Daniel Schatz	Houston,	7	5	"I found Dr. Schatz after my doctor of 25 years retired.  I am so happy that he is in my life.  I tell all my family and friends that this is the man to see. He calls me when we are concerned with results, even if they are negative.  He's stayed late for radiology results on a Friday for us. He's just so caring.   He's smart, compassionate and just a blessing to know.  
"	None	None	TX	5	4.7	5
388	Dec 07, 2017	5	Internal Medicine	Dr. Daniel Schatz	Houston,	7	5	"I came to Dr. Schatz because my doctor of 25 years retired on me.  Something you should know, I’m a nurse. This makes me a difficult and judgmental patient.  I decided to find a doctor that I didn’t know; He has a great hands on approach.  I have a complicated medical history and he stays on top of it all.  
He sends all lab results with a letter explaining the results.  If there is something more serious or of concerning to me or him he will call.  I love him for this.
I thank God for sending D"	None	None	TX	5	4.7	5
389	May 27, 2016	5	Internal Medicine	Dr. Daniel Schatz	Houston,	7	None	"I had an annual check up there about a year ago and would like to get a copy of my lab report.
Steve Williams
swil31@yahoo.com"	5	Under 10 minutes	TX	3	4.7	None
390	None	None	Internal Medicine	Dr. Juan Garza	Houston,	2	None	None	None	None	TX	None	5.0	None
391	None	None	Internal Medicine	Dr. Sun Nguyen	Houston,	1	5	None	None	None	TX	None	5.0	5
392	Mar 22, 2019	5	Internal Medicine	Dr. Robby Wesley	Houston,	1	None	Dr. Wesley is a very personable doctor. He always wants to help you in whatever medical problem you may have. He will connect you to whatever specialist you may need.	None	None	TX	5	5.0	None
393	None	None	Internal Medicine	Dr. Joyce Joseph	Houston,	1	None	None	None	None	TX	None	5.0	None
394	None	None	Internal Medicine	Dr. Jacqueline Okere	Houston,	1	None	None	5	10 – 15 minutes	TX	None	5.0	None
395	None	None	Internal Medicine	Dr. Afnan Mossaad	Houston,	2	None	None	None	None	TX	None	5.0	5
396	Jun 06, 2018	5	Internal Medicine	Dr. James Stone	Houston,	1	5	Kind and compassionate! Excellent bedside manner with a humanistic approach to the needs of the patient. Practiced with empathy and sincerity! Truly cares.	None	None	TX	5	5.0	None
397	None	None	Internal Medicine	Dr. Wilber Estrada	Roanoke,	2	None	None	5	16 – 30 minutes	VA	None	5.0	5
398	Jan 12, 2016	5	Internal Medicine	Dr. Keely Smith	Houston,	2	None	Dr. Smith was kind, knowledgeable, and thorough. She spent a lot of time with us and helped us come up with the best plan for my son. She is an excellent doctor!	None	None	TX	5	5.0	None
399	None	None	Internal Medicine	Dr. Holly Smith	Houston,	2	5	None	None	None	TX	None	5.0	None
400	None	None	Internal Medicine	Dr. Eugene Boisaubin Jr	Houston,	2	None	None	None	None	TX	None	5.0	5
401	May 11, 2016	5	Internal Medicine	Dr. Madeleine Duvic	Houston,	5	None	" the most experienced and knowledgable doctor in Cutaneous T-Cell Lymphoma, she has seen it all, and it a wonderful consult 
 she is responsive and always gets back to you
 she appears to be over-extended with a large case load so often during visits it's obvious she hasn't read my case notes (or what she previously recommended/instructed) relying instead on her residents/interns. very frustrating  to remind her what she previously said taking up precious time during consults"	5	Under 10 minutes	TX	5	5.0	None
402	None	None	Internal Medicine	Dr. Mukerrem Ersoy	Houston,	8	None	None	5	Under 10 minutes	TX	None	5.0	None
403	None	None	Internal Medicine	Dr. Gus Krucke	Houston,	3	5	None	None	None	TX	None	5.0	None
404	None	None	Internal Medicine	Dr. Mark Sanders	Houston,	2	5	None	5	10 – 15 minutes	TX	None	5.0	5
405	Sep 30, 2018	5	Internal Medicine	Dr. Jennifer Swails	Houston,	4	None	I started with Dr. Swails after my previous primary care physician moved out of the area. Dr. Swails took all the time necessary to review my medical history, arranged my prescriptions, gave me a physical and after my blood tests, recommended further follow up with appropriate doctors. She was professional and pleasant and interested in me. I was very happy with my physical.	None	None	TX	5	5.0	5
406	Sep 14, 2016	5	Internal Medicine	Dr. Jennifer Swails	Houston,	4	4	I have been seeing Dr. Swails for the past couple of years.  I was truly fortunate to be referred to her by another excellent doctor, prof. Smalling, my cardiologist.  Dr. Swails is a very professional, knowledgeable and experienced physician.  She takes time to listen to the patient and provides an in-depth explanations and answers to one's medical problems.  It is always a pleasure to see her and I'd highly recommend Dr. Swails for all your medical needs in her specialty.	4	Under 10 minutes	TX	5	5.0	None
407	None	None	Internal Medicine	Dr. Bruce Kone	Gainesville,	1	None	None	None	None	FL	None	5.0	5
408	Jun 15, 2017	5	Internal Medicine	Dr. Philip Orlander	Houston,	3	4	Very detail oriented and nice with me and my family.	None	None	TX	5	5.0	None
409	None	None	Internal Medicine	Dr. Charles Ericsson	Houston,	1	None	None	None	None	TX	None	5.0	5
410	Dec 05, 2017	5	Internal Medicine	Dr. Cindy Jon	Houston,	2	None	She is great though we have only seen her once. We normally only see her PA. The PA is great as well. Our only problem is that while Dr Jon takes our insurance, the PA does not. This had caused multiple problems with our insurance paying for visits especially since we are never given the option to see one vs the other. 	5	10 – 15 minutes	TX	4	4.5	None
411	None	None	Internal Medicine	Dr. Abby Geltemeyer	Houston,	5	None	None	None	None	TX	None	5.0	None
412	None	None	Internal Medicine	Dr. Yezaz Ghouri	Houston,	1	5	None	None	None	TX	None	5.0	None
413	None	None	Internal Medicine	Dr. Kelly Casteel	Houston,	1	None	None	None	None	TX	None	5.0	5
414	May 25, 2019	5	Internal Medicine	Dr. Adan Rios	Houston,	6	None	Dr. Adan Rios, M. D. is a very caring person and seriously interested in my good health.  I am  very fortunate to have him as my doctor.	5	Under 10 minutes	TX	5	5.0	None
415	None	None	Internal Medicine	Dr. Modushudan Bhattacharjee	Houston,	2	None	None	5	Under 10 minutes	TX	None	5.0	None
416	None	None	Internal Medicine	Dr. Mark Fasulo	Houston,	2	5	None	5	Under 10 minutes	TX	None	5.0	None
417	None	None	Internal Medicine	Dr. Sunil Movva	Houston,	2	5	None	None	None	TX	None	5.0	5
418	Mar 26, 2017	5	Internal Medicine	Dr. Benjamin Clark	Houston,	1	5	With utmost compassion, thought, and care, Dr Clark is one of the most incredible doctors I have had. I so appreciate how much he cared for me and how well he treated my family. 	None	None	TX	5	5.0	5
419	Oct 10, 2016	5	Internal Medicine	Dr. Audrey Prashad	Houston,	1	5	Dr Prashad was wonderful.  I was from out of town and had medical problems and was assigned Dr. Prashad.  She was so thorough and attention to detail was amazing.  She called my out of town cardiologist and researched my medical background to find out as much about me as possible. I was so amazed that any doctor would do that since I wasn't her full time patient.  She PERSONALLY called me at home the next day to see if I got home OK and was doing better. 	4	10 – 15 minutes	TX	5	5.0	5
420	Jan 30, 2018	5	Internal Medicine	Dr. Mohamed Khalil	Houston,	1	None	Met Dr. Khalil in ER when my husband needed a blood transfusion.  Dr. Khalil has a wonderful way of connecting with his patients and is exceptionally thorough.  He engages with his patents where they are and makes them feel well cared for; and he also has a great sense of humor.  Both my husband and I felt very blessed that he was on staff in the ER the day he came in.  	3	16 – 30 minutes	TX	5	5.0	5
421	May 16, 2019	5	Internal Medicine	Dr. Stewart Niefield	Houston,	27	None	Love this guy. Super personable and down to earth. Talks with you, not to you. Great experience.  	3	16 – 30 minutes	TX	5	5.0	None
422	Apr 14, 2019	None	Internal Medicine	Dr. Stewart Niefield	Houston,	27	4	Extremely supportive doctor with very friendly and efficient staff.	4	10 – 15 minutes	TX	5	5.0	None
423	None	None	Internal Medicine	Dr. Cesar Bravo	Houston,	3	3	None	4	10 – 15 minutes	TX	None	5.0	4
424	None	4	Internal Medicine	Dr. Rodolfo Mendez-Cancel	Houston,	2	3	None	4	10 – 15 minutes	TX	None	3.0	3
425	Apr 28, 2017	3	Internal Medicine	Dr. Suresh Rajendran	Houston,	6	4	Thank you Dr. Rajendran. I took your advice to take two tablespoons of CHIA seeds each morning with oatmeal and blueberries. I have not had a stomach problem in the 5 weeks since I started the CHIA seeds. Thank you so much. You gave AWESOME advice. PS. All your other care over the past several years has been the best also. Thank you.  	4	10 – 15 minutes	TX	5	4.2	3
426	Apr 21, 2018	3	Cardiology	Dr. Rajinder Bhalla	Houston,	14	4	One of the rudest people I have ever met, and his staff wasn't any better. 	4	10 – 15 minutes	TX	1	2.8	5
427	Apr 06, 2017	5	Cardiology	Dr. Rajinder Bhalla	Houston,	14	4	"I was scheduled for a stress test with this office. Dr. Bhalla, whom I'd never seen, was to administer the test. I was prepped and ready for the test when an old man came in the room, never looked or spoke to me, sat down and started watching a computer as the test was administered. When finished, he got up and walked out. When I refused to come back and see him for results, I told the desk attendant and her response was, ""Well, that's Dr. Bhalla."" I would give a 0 for recommendation."	3	16 – 30 minutes	TX	1	2.8	5
428	Apr 17, 2019	5	Internal Medicine	Dr. Dennis Tang	Webster,	17	4	I have found over the past 14 years of going to Dr. Dennis Tang that he explained the medical problem and treatments available. He is extremely knowledgeable and keeps up with the most current medications and treatments. He is punctual and able to talk at anyone's education level. Plus he really enjoys patient care.	3	16 – 30 minutes	TX	5	4.8	5
429	Mar 28, 2019	5	Internal Medicine	Dr. Dennis Tang	Webster,	17	4	He spends time listening and has a great bedside manner. 	3	16 – 30 minutes	TX	5	4.8	5
430	Dec 05, 2018	5	Internal Medicine	Dr. Dennis Tang	Webster,	17	3	Taken great  care of both my elderly parents for years	3	16 – 30 minutes	TX	5	4.8	5
431	Sep 14, 2018	5	Internal Medicine	Dr. Dennis Tang	Webster,	17	3	My husband and I are extremely happy with Dr. Tang. He very caring, considerate and compassionate. Very professional and his speciality in Diabetes has been what my husband needed. Thank you Dr. Tang so happy we found you. He's been our Dr. for approximately 7-8 years.	3	16 – 30 minutes	TX	5	4.8	3
432	Mar 22, 2017	3	Internal Medicine	Dr. Dennis Tang	Webster,	17	3	After signed up for Family Doctor with Dr. D. Tang was schedule first general visit and discussion with the Doctor. The result was bill for $215.00 and absolutely incorrect by the Doctor (Claim to the insurance for Overweight Visit – Not Covered by Insurance). I just visit him to meet my Family Doctor for first time without any problem or any complaints. The Doctor just transform our good conversation in Claim for Overweight and Bill $215.00. Very unfair and incorrect attitude just for $215.00. 	3	16 – 30 minutes	TX	1	4.8	3
433	Oct 15, 2018	3	Internal Medicine	Dr. Shreekant Patolia	Houston,	21	3	I have been a patient of Dr. Patolia for over 20 years.  But, now I am making the heartbreaking decision to find another doctor due the incompetent staff now at his office.  I really miss Ivis and Candi.	3	16 – 30 minutes	TX	3	2.7	3
434	Apr 07, 2018	3	Internal Medicine	Dr. Shreekant Patolia	Houston,	21	3	After almost 5 years I am no longer a patient of Dr. Patolia. I wish him the best and hope he recognizes that the way his staff treats the customers is just as important as his being a good and pleasant doctor because it is his staff we must speak with for almost all issues concerning scripts, insurance, billing, lab results, appointments.  I was turned away without my crucial medications just before an out-of-town business trip - all because I expressed my dissatisfaction to Ivy.  	3	16 – 30 minutes	TX	1	2.7	3
435	Jan 10, 2018	3	Internal Medicine	Dr. Shreekant Patolia	Houston,	21	3	Went in to the office for the first time for a UTI. I was called in and then was led to the doctors office? The diagnosis started there and then he tried to move me to a diagnosis room with a patient already in there. Was asked to give a Urine sample with no direction on where to go. Afterwards they just had me standing around in the middle of the hall while they tested the urine. The office visit without the test was $320!!! Worst experience ever at a doctors	None	None	TX	1	2.7	3
436	May 30, 2017	3	Internal Medicine	Dr. Shreekant Patolia	Houston,	21	3	I visited Dr. Patolia's office a month ago. I originally went to him for a referral to see my dermatologist. I gave the staff my dermatologist's information I needed to see and was told it would be taken care of ASAP. After calling multiple times to remind them to send the fax, it still has not been done. I finally received a call by one of the staff 3 weeks after my initial appointment stating the fax was sent. 3 WEEKS.I ended up changing my PCP due to the incompetent staff!	None	None	TX	1	2.7	3
437	May 25, 2017	3	Internal Medicine	Dr. Shreekant Patolia	Houston,	21	3	I have been trying to gey my Medical Records from this office for over a month now. When I finally asked to speak with the office manager the receptionist (Alexa) lied and said she was then come to find out she wasn't. She kept me on hold for nearly 30 minutes each time I called telling me she was either faxing or emailing them to me. This is unacceptable. Dr. Patolia was great but as far as his receptionist goes good luck. 	4	Under 10 minutes	TX	2	2.7	3
438	Feb 23, 2017	3	Internal Medicine	Dr. Shreekant Patolia	Houston,	21	None	The worst doctor I've ever had. He could not diagnose what was going on with my health. Each time he would order same blood works and say everything thing is normal and gave me stroid medication to make the symptoms go away. And when I went back because I didn't get any better he would act like I am a psycho and increase the dose of my antidepressant medication. I had allergy reaction to that medication, and he didn't care. I'm glad that I saved my life by stop going to him. 	4	Under 10 minutes	TX	1	2.7	3
439	Feb 21, 2017	3	Internal Medicine	Dr. Shreekant Patolia	Houston,	21	None	This is the only Doctors office I have ever had a problem with in my entire life. Absolute worse service and ineffective care.  Overbook's appointments, staff unwilling to help and will always rush you through any service they provide. Your health is not worth it, run from this doctor!	4	Under 10 minutes	TX	1	2.7	None
440	Nov 21, 2016	None	Internal Medicine	Dr. Shreekant Patolia	Houston,	21	4	No complaints about the service but a big question mark on transparency. A follow-up visit was scheduled even though I wanted my results of annual physical delivered by email (which they refused even though my results were normal)  I know others in my company got theirs delivered by email. And then they charged me for the visit, even though all I did during the visit was collect my results and leave. Lack of transparency for such mundane stuff to make extra $$ is a red flag in my book.	4	Under 10 minutes	TX	1	2.7	None
441	None	None	Internal Medicine	Dr. Harold Mullins Sr	Houston,	1	4	None	4	10 – 15 minutes	TX	None	5.0	4
442	None	4	Internal Medicine	Dr. Bhavtosh Dedania	Stafford Springs,	None	4	None	4	10 – 15 minutes	CT	None	None	4
443	Feb 24, 2018	4	Internal Medicine	Dr. Jonathann Magid	Houston,	16	4	Dr. Magid is a thorough, attentive, patient internist that will get to the bottom of whatever is going on.  I highly recommend him to all family and friends.  I saw his associate this week with him being out of the office (which is uncommon) and the experience was fine but makes me appreciate Dr. Magid even more!  	4	10 – 15 minutes	TX	5	4.1	4
444	Jul 12, 2017	4	Internal Medicine	Dr. Jonathann Magid	Houston,	16	4	Dr. Magid is an excellent doctor.  When something is wrong he will continue to work on it until a solution is found.  He is one of the best diagnosticians I have ever encountered.  I refer all my family and friends to Dr. Magid and have for years.  Everyone is extremely happy with the care they receive.	5	Under 10 minutes	TX	5	4.1	4
445	Jun 13, 2017	4	Internal Medicine	Dr. Jonathann Magid	Houston,	16	4	Dr. Magid and staff are very polite and extremely efficient.  Never have had to wait more than 5 minutes in waiting room.  Can't say enough great things about this physician, very knowledgeable and amazing bedside manner. 	5	Under 10 minutes	TX	5	4.1	4
446	Apr 05, 2016	5	Internal Medicine	Dr. Jonathann Magid	Houston,	16	4	Dr. Magid is an awesome doctor. I recommend him to ALL of my friends and family. Serious. Why you might ask? He's very smart and professional, I've never had a difficult time scheduling an appointment, his office location is convenient, nice/safe, and they're able to run labs/x-rays on site, and, this is a big one for me, Dr. Magid is always on time.	5	Under 10 minutes	TX	5	4.1	4
447	Apr 19, 2019	5	Pulmonary Disease	Dr. Carl Dahlberg	Houston,	14	5	Dr. Dahlberg is very thorough, compassionate and explained everything clearly to me.  I was able to get all my testing done in his office which is very convenient and reduces wait time for test results. I highly recommend Dr. Dahlberg, he has a great beside manner.	5	Under 10 minutes	TX	5	4.7	4
448	Oct 24, 2017	5	Pulmonary Disease	Dr. Carl Dahlberg	Houston,	14	5	Dr Dahlberg was so kind and helpful, he took time to address my concerns and explain my condition.  And he referred me to a great team that performed an extremely successful surgery.	4	16 – 30 minutes	TX	5	4.7	5
449	Apr 17, 2016	5	Pulmonary Disease	Dr. Carl Dahlberg	Houston,	14	5	IMPOSSIBLE to get in touch with staff even when sick and major issues. You get the run around with answering machines. You are lucky to get a 48 hour callback. 	4	16 – 30 minutes	TX	1	4.7	4
450	Jun 29, 2017	4	Internal Medicine	Dr. Ronald Galfione	Houston,	13	5	Have been a patient of Dr. Galfione's for many years.  Always has time to listen to me and shows concern/interest in my needs.  Isn't quick to run needless tests but quick to do so when merited.  Is truly a problem solver.  Very intelligent and professional.  Readily available in times of an emergency.  	4	16 – 30 minutes	TX	5	4.8	4
451	Oct 25, 2017	4	Internal Medicine	Dr. Natalie Dryden	Houston,	13	4	I cannot imagine anyone not liking Dr. Dryden. She is considerate of your input and spends the time to explore your issues completely. Her demeanor is down to earth yet professional. I would recommend her to any of my friends.  	4	16 – 30 minutes	TX	5	4.7	5
452	Feb 10, 2016	5	Internal Medicine	Dr. Natalie Dryden	Houston,	13	4	compassionate and caring doctor I have seen 	4	16 – 30 minutes	TX	5	4.7	4
453	Sep 22, 2016	4	Internal Medicine	Dr. Manoj Vakil	Houston,	2	4	Dr.Vakil is a caring Physcian that cares about his patient. He make you feel like one of his Family members. I have been knowing him for over 20 years. He took care of my Father and now he's taking care of my Mother. A great man of Integrity. Always your Health come first with him.	4	16 – 30 minutes	TX	5	5.0	4
454	Jan 03, 2019	4	Endocrinology, Diabetes & Metabolism	Dr. Fareed Elhaj	Houston,	55 Reviews	4	"I may sound a bit over dramatic but I had been misdiagnosed for so long when I found Dr. Elhaj (from  reviews). My first visit I remember crying uncontrollably and thinking I was crazy. He immediately diagnosed me. He had medical equipment
in his office so he could test me along with my bloodwork. He helped me have a life again. I can never thank him enough. Yes it can be a wait sometime,  But he gives me the time I need. The office personnel assists me with anything I need. Thank you Dr. Elhaj "	4	16 – 30 minutes	TX	5	4.3	4
455	Aug 30, 2018	4	Endocrinology, Diabetes & Metabolism	Dr. Fareed Elhaj	Houston,	55 Reviews	4	All of the women in my family have thyroid issues. ALL of them except me until my late 30s.  I have all of the symptoms but my test results only showed very low thyroid levels but not officially hypothyroid.  He completely ignored my symptoms and my family history and told me that as women age most of them just gain weight (NOT my only system at all). FTR, I've never had a weight problem in my life until I hit my very late 30s and I don't eat bad food except on occasion. 	4	16 – 30 minutes	TX	1	4.3	4
456	Aug 02, 2018	4	Endocrinology, Diabetes & Metabolism	Dr. Fareed Elhaj	Houston,	55 Reviews	4	"While Dr. Elhaj will spend time with his patients, he won't really work with you to come up with a treatment plan. I would only go to him if your issues are textbook. I was unable to reach the office after leaving 3 messages on the patient portal and could not leave a voicemail for the nurse due to it being full. 
 Also, my 2017 and 2018 appointments had a wait time of 1 hour telling me they are over-scheduling."	4	16 – 30 minutes	TX	1	4.3	4
457	May 08, 2018	4	Endocrinology, Diabetes & Metabolism	Dr. Fareed Elhaj	Houston,	55 Reviews	4	Dr. Elhaj is always pleasant and is attentive to any symptoms, questions, or concerns.    The office staff is professional and helpful.	4	16 – 30 minutes	TX	5	4.3	4
458	May 07, 2018	4	Endocrinology, Diabetes & Metabolism	Dr. Fareed Elhaj	Houston,	55 Reviews	4	This was my second visit and I must say that he has a lot of patience and knowledge . In this day and age google and all the other people around us feed us with so much information that we get overwhelmed. Dr.Elhaj was not only patient but answered to all my questions in detail. Didn’t even make me think once that my questions were not relevant ,rather he explained each one of them . I have my next visit in three months and cant wait to feel much better with the thyroid condition.	4	16 – 30 minutes	TX	5	4.3	4
459	May 01, 2018	4	Endocrinology, Diabetes & Metabolism	Dr. Fareed Elhaj	Houston,	55 Reviews	4	Dr Elhaj is a wonderful doctor. My blood sugar was over 300 for a year I was on a insulin pump from another endocrinologist. After just one visit my blood sugar is in normal range for a type 2 diabetic. On my second visit he took me off of the insulin pump. His staff is very friendly and professional. I definitely have and will continue to recommend Dr Elhaj.	4	16 – 30 minutes	TX	5	4.3	4
460	Apr 25, 2018	4	Endocrinology, Diabetes & Metabolism	Dr. Fareed Elhaj	Houston,	55 Reviews	4	Dr Elhaj is an excellent physician and is worth the trip to the medical centre or here in Katy. He is an excellent physician who really cares about his patients welfare... I would highly recommend him to any friend or family member.	4	16 – 30 minutes	TX	5	4.3	4
461	Apr 25, 2018	4	Endocrinology, Diabetes & Metabolism	Dr. Fareed Elhaj	Houston,	55 Reviews	4	Dr. Elhaj is excellent in all aspects. He is very smart and knowledgeable. He spent enough time with my mother to discuss about the importance of controlling her diabetes. He was very empathetic. She has no insurance but there was no discrimination. He still showed her respect and great care which we barely see nowadays. He is very generous to the ones in need. Of course, he is highly recommended to all of my friends and family. We felt so blessed to have him as our endocrinologist. 	4	16 – 30 minutes	TX	5	4.3	4
462	Apr 20, 2018	4	Endocrinology, Diabetes & Metabolism	Dr. Fareed Elhaj	Houston,	55 Reviews	4	There is minimal wait time for appointments.  Dr. Elhaj seems to run in time as I have never waited longer than 15-20 mins for my appointment.  He is extremely knowledgeable and I trust his treatment.  I recommend my own patients needing an endocrinologist to Dr. Elhaj and his colleagues.  	4	16 – 30 minutes	TX	5	4.3	4
