	review_date	knowledge_rating	specialty	doctor_name	city	review_count	scheduling_rating	review	staff_rating	wait_time	state	individual_rating	overall_rating	helpfulness_rating
99	Feb 19, 2019	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	"Appreciate that I always felt that I was respected for being a person before just a patient. 
Dr.Duffy would explain all facts and concerns about my care in simple and exact terms. 
And I was never made to feel rushed or that any question was too unimportant to be addressed
I appreciate the service and attention of both Dr. Duffy and his staff in all interactions during my care. "	5	Under 10 minutes	TX	5	5.0	5
100	Jan 09, 2019	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	This was my first appointment with Dr. Duffy and it went excellent. It did not take long to fill out the paperwork, shortly after the assistance took me back to see the doctor. Dr. Duffy explained everything to me though-out the examination. I would recommend Dr. Duffy for any patient with circulatory issues.	5	Under 10 minutes	TX	5	5.0	5
101	Dec 25, 2018	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	Dr. Duffy is a wonderful doctor with an excellent bedside manner. Awesome surgeon!	5	Under 10 minutes	TX	5	5.0	5
102	Nov 04, 2018	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	If you need a vascular surgeon, Dr. Duffy is definitely the man to see.  He has incredible attentiveness, knowledge and medical expertise.  I feel so blessed to have been referred to this doctor.	5	Under 10 minutes	TX	5	5.0	5
103	Sep 01, 2018	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	Excellent surgeon. I had my gallbladder removed and Dr Duffy was awesome.   Dale Houston 	5	Under 10 minutes	TX	5	5.0	5
104	Jun 20, 2018	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	Amazing surgeon with the best bedside manner. Genuinely cares about his patients and follows up with them personally. Would recommend to anyone needing surgery.	5	Under 10 minutes	TX	5	5.0	5
105	Jun 19, 2018	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	I first met Dr Duffy 2 weeks ago when I was admitted to through the ER. Another doctor called and told him I was on my way and he waited for me to arrive. He took me to surgery and explained everything before and after surgery. His office called me the day after I was released to follow up. His staff was wonderful. Dr Duffy has a great bedside manner and even has some humor in his personality. I will differently use him again if the need a	5	Under 10 minutes	TX	5	5.0	5
106	Jun 14, 2018	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	Dr. Duffy is the man, Hands Down!	5	Under 10 minutes	TX	5	5.0	5
107	Jun 12, 2018	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	Dr Duffy was very good and removed my ivc filter with no problems. I would recommend him to anyone. 	5	Under 10 minutes	TX	5	5.0	5
108	Mar 02, 2018	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	Dr. Duffy is so personable and professional.  He explained all of my options in derail. I would recommend him for any surgery!!	5	Under 10 minutes	TX	5	5.0	5
109	Jan 20, 2018	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	"Very nice and  welcoming Doctor. I was in a lot of pain and the procedure that he perfomed on me was quick and I felt very little pain. 
Highly recommend him."	5	Under 10 minutes	TX	5	5.0	5
110	Dec 04, 2017	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	I was very pleased with my new patient appointment with Dr. Duffy. He took his time, explained everything thoroughly and answered all my questions. 	5	Under 10 minutes	TX	5	5.0	5
111	Sep 16, 2017	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	All I can say is that I have had a wonderful experience. He makes you so comfortable, explains treatment, we're is just so easy to understand. He is so positive and makes you feel so comfortable. Loved the staff can't leave them out of the picture. Behind a great Doctor has to be great staff! Love love love if Dr. Duffy actually read these comments, I just want to thank you, and thank you for getting to your patients level and making this such an amazing experience. 	5	Under 10 minutes	TX	5	5.0	5
112	Sep 12, 2017	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	Dr. Duffy and his staff are very helpful and professional.  Dr. Duffy goes to great lengths to diagnose and explain the procedure needed to resolve the issue. 	5	Under 10 minutes	TX	5	5.0	5
113	Aug 05, 2017	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	Dr. Duffy was recommended to me by my OB because of discomfort I was having from an umbilical hernia during my second pregnancy. He was professional and gave me candid feedback. I very much appreciated his science-based explanations and I felt he listened to specific issues and offered solutions for my personal situation. Looking forward to working with Dr. Duffy. 	5	Under 10 minutes	TX	5	5.0	5
114	Jul 29, 2017	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	I appreciate the prompt, friendly and caring attitude of Dr. Duffy and his staff.	5	Under 10 minutes	TX	5	5.0	5
115	Jul 27, 2017	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	I was very impressed with my initial appointment with Dr. Duffy.  I learned so much about my health concern and what to do about it. He is a very good explainer and answered my questions.  He and his staff will provide you with the best of care.  My husband also saw Dr. Duffy and has a similar view of the practice. In hindsight, I wish I had gone to see him earlier.  I am fortunate to have him as my doctor. 	5	Under 10 minutes	TX	5	5.0	5
116	Jun 17, 2017	5	General Surgery	Dr. Patrick Duffy	Houston,	39	5	Dr. Duffy has a very warm and caring personality.  Not only is he an ultimate professional, he is also an excellent teacher.  My questions were answered as completely as possible.  I feel confident my concerns and personal care will be his primary concern.  Thanks to Dr. Theresa Robinson for referring me to Dr. Duffy.	5	Under 10 minutes	TX	5	5.0	5
117	None	None	General Surgery	Dr. Lee Morris	Baton Rouge,	6	None	None	None	None	LA	None	4.3	None
118	Nov 24, 2018	4	General Surgery	Dr. Treneth Baker	Houston,	10	4	Dr. Baker gave me his full attention. I felt like I and my condition were truly important to him. He was very patient with me and my questions. I went to him for a second opinion and almost immediately made up my mind that I would hire him to treat me. I am so glad I did! I was not happy with the first doctor I saw. He has made me much more comfortable and put my mind at ease about this whole process. I highly recommend Dr. Baker.	5	10 – 15 minutes	TX	5	4.2	4
119	Aug 03, 2016	4	General Surgery	Dr. Treneth Baker	Houston,	10	4	Above all else, Dr. Baker treated me like a human being and not just another patient with an appointment. I had questions and he gave me answers with compassion. He was such a pillar for me as a walked down a path I did not choose. I recommend Dr. Baker to anyone who has the misfortune of being diagnosed with breast cancer. He is an exceptional Doctor. 	5	10 – 15 minutes	TX	5	4.2	4
120	Jul 06, 2018	5	General Surgery	Dr. James Baird	Houston,	5	4	Great experience with this surgeon and his practice. Very kind and was able to ease my mind. 	5	Under 10 minutes	TX	5	5.0	5
121	Apr 01, 2016	5	General Surgery	Dr. James Baird	Houston,	5	4	Conscientious, good bed-side manner, patient with all questions. Answers questions well.  Excellent surgeon!  3 surgeries with excellent outcomes each time.   	5	Under 10 minutes	TX	5	5.0	5
122	Mar 06, 2019	4	Vascular Surgery	Dr. Kristofer Charlton-Ouw	Houston,	5	4	Dr. Charlton -Ouw came highly recommended. Upon our first meeting he was the 3 ps...pleasant, professional and patient. He explained what needed to be done in detail and answered all my questions. Surgery was a success! 	4	10 – 15 minutes	TX	5	4.2	4
123	Mar 03, 2016	4	Vascular Surgery	Dr. Kristofer Charlton-Ouw	Houston,	5	4	Dr. Charlton-Ouw and staff are outstanding and very professional.	4	10 – 15 minutes	TX	5	4.2	4
124	Nov 03, 2017	2	General Surgery	Dr. Suryam Kodali	Sugar Land,	7	3	I didn't have a choice in surgeons since I was admitted with appendicitis from the emergency room When I asked for an explanation of the surgery before I consented, the surgeon showed up a few minutes before the scheduled surgery and threatened to cancel the surgery.  After asking what was going to be done, he told me he was going to remove my appendix and left. I didn't really know what was planned for the surgery, but consented to keep from get bumped.	3	31 – 45 minutes	TX	1	2.6	2
125	Mar 29, 2017	2	General Surgery	Dr. Suryam Kodali	Sugar Land,	7	3	I would like to state that my previous rating was sent and the office staff and doctor have rectorfied the situation. They have kept her appointment and will see her. Sandra has really made a difference and I appreciate them so much. 	3	31 – 45 minutes	TX	3	2.6	2
126	Apr 21, 2016	5	General Surgery	Dr. Philip Rascoe	Houston,	1	5	Spends time with patients going over procedures in detail.	5	10 – 15 minutes	TX	5	5.0	5
127	Feb 18, 2016	5	General Surgery	Dr. Erik Suarez	Houston,	1	5	Dr. Suarez is a good doctor the best one for me cause the surgery that I had they tell me that some people don't come out of surgery so I was very blessed to have had this doctor and I would definitely go back to him are recommend anyone to go to him very sweet guy he saved my life 	5	31 – 45 minutes	TX	5	5.0	5
128	May 12, 2019	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	Back in 2004 I was operated on by Dr. Quast for the removal of a subcutaneous lipoma on the left lower area of my upper back left quadrant. His bedside manner was impeccable, he showed caring and professionalism. The incision he made was masterfully performed and it is barely visible. Five stars, Dr. Quast, I have always thought that I would come back to you if I needed another surgery. It is rewarding to know you are still practicing. All the very best. Luisa A.	5	10 – 15 minutes	TX	5	4.8	5
129	Sep 24, 2018	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	DR. Quast is the kindness, compassionate, caring person I have ever known.  I thank God everydate that he sent him into my life as my surgeon.	5	10 – 15 minutes	TX	5	4.8	5
130	Aug 25, 2018	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	"He is the best surgeon I know! 
"	5	10 – 15 minutes	TX	5	4.8	5
131	Jun 19, 2018	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	Very likely I love Dr. Quast  and his staff I can't say enough about them all this was my second time dealing with him and let me tell you just simply amazing he has the best sense of humor and the hospital Woman's Hospital it felt like home I really didn't want to leave that was the best experience I have ever had in a long time everyone did an amazing job if all hospitals and doctors offices could be so caring this world would be a better place job well done to Dr.Quast and Woman's Hospital	5	10 – 15 minutes	TX	5	4.8	5
132	Jun 09, 2018	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	Dr. Quast is the quintessential Idea of what we all want in a Doctor! Kind, caring, thoughtful of your feelings, His bedside manner was better than could ever be expected, He is educated but doesn't talk over you or down to you, He is Respectful in every way! He is understanding of financial and other concerns...He takes the time to explain and ease fears without exploiting them with fear tactics!!! He makes it about you not about the ins. money.  Lets you make decisions that are right for you.	5	10 – 15 minutes	TX	5	4.8	5
133	Apr 18, 2018	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	Dr Quast came highly recommended for my surgery. He was very personable and informative during my visit. 	5	10 – 15 minutes	TX	5	4.8	5
134	Apr 13, 2018	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	I would recommend Dr. Quast to all family, friends and anyone looking for a top notch surgeon! He is professional yet very personable. He thoroughly explained his interpretations of my images from my mammogram/ultrasound, the anatomy of the breast, and allowed me to ask as many questions as I needed. He made me feel very comfortable about the surgery he was about to perform and put my mind at ease. It is evident that Dr. Quast genuinely cares about his patients and is using his God given talent!	5	10 – 15 minutes	TX	5	4.8	5
135	Mar 28, 2018	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	Dr. Quast has performed 3 surgeries on me. One was my gallbladder that other doctors had refused to remove because imaging didn't deem necessary. My physical exam by Dr.Quast, as well as my assessment caused him to perform it. Gallbladder had adhesed itself to my liver and it was a very delicate, but successful surgery. My other two surgeries were successful as well !! His experience, as well as bedside care are phenomenal!! 	5	10 – 15 minutes	TX	5	4.8	5
136	Jun 07, 2017	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	Dr. Quast is the best. Period.I was referred to him by my OBGYN,and I will forever be grateful for this phenomenal surgeon.He knew right away what was causing my problems and explained exactly what he was going to do to fix me. He helped give me my life back of pain free, and gave me a awesome looking belly.He is the most caring Doctor I have ever been to, he would check on me 2 times a day in the hospital.His nurse Susan is awesome,and so helpful! I will always cherish what he has done for me.	5	10 – 15 minutes	TX	5	4.8	5
137	May 17, 2017	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	"Dr Quast  is just as the person everyone has described. He's personable and makes you feel at ease. Even after he tells you everything you will be experiencin with the type of surgery he will be doing on me. I'll rewrite again, after my surgery is done in late June
"	5	10 – 15 minutes	TX	4	4.8	5
138	Feb 24, 2017	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	Every time I have an appointment Dr. Quast is always available to answer questions or explain results as long as it takes.  He is an excellent surgeon.	5	10 – 15 minutes	TX	5	4.8	5
139	Feb 06, 2017	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	Dr. Quast is an extremely kind and caring doctor.  He took the time to fully explain the surgery needed & when we could do it.  His office set everything up and the surgery was done right away.  I would highly recommend Dr. Quast to anyone looking for a good surgeon.	5	10 – 15 minutes	TX	5	4.8	5
140	Feb 02, 2017	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	Best surgeon ever. Probably wouldn't still be here if it wasn't for this man. I'd leave my life in his hands any day. 	5	10 – 15 minutes	TX	5	4.8	5
141	Dec 03, 2016	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	Dr Quast will be doing my surgery later this month. After 4 previous ER visits at different hospitals since June 2016 for pain in abdomen and a plethora of Dr visits, I went to Women's Hospital ER and was admitted to the hospital. Dr Quest was brought in to consult on my case and had a diagnosis within 8 hours after 6 months of zero diagnosis from other providers. What a caring, sweet, knowledgeable gentleman. Will update after surgery. 	5	10 – 15 minutes	TX	5	4.8	5
142	Dec 03, 2016	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	Dr. Quast was my surgeon for an emergency procedure while I was also pregnant. He continued to visit me 2-3 times daily while I was hospitalized for nearly 6 weeks and followed up with my regular physicians after I was released. He was amazing! Truly an awesome man and doctor. I couldn't asked for a better doctor to help care for my baby and myself. 	5	10 – 15 minutes	TX	5	4.8	5
143	Aug 09, 2016	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	"Dr. Quast is a phenomenal surgeon!  He is experienced in all fields - and is especially trained in difficult surgeries!   In addition his bedside manner is outstanding, as is his commitment to giving his patients the best care.

If it were not for his expertise during my high risk surgical procedures I likely would not be alive to write this review!  

If you are looking for the best surgeon to manage your case you need look no further than Dr. Don Quast!"	5	10 – 15 minutes	TX	5	4.8	5
144	Mar 24, 2016	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	Dr. Quast gave me my life back. I was experiencing chronic pelvic pain for a over a year. I had been to 10 other doctors, had an MRI, CT, 3 ultrasounds, a laparoscopy, and dozens of other blood and urine tests. I went from an active 20 year old to someone who could hardly get out of bed and take care of herself, and I was about to give up on doctors until we found him. He diagnosed me in 5 minutes and did the surgery the following week. Thank you for helping me get back to my life, Dr. Quast!	5	10 – 15 minutes	TX	5	4.8	5
145	Jan 24, 2016	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	Dr Quast saved my life.  I was shot in 1981.  He was the attending.  He took out the bullet and saved my life.  he is wonderful and good bedside manner. his staff are great.  they checked on me over and over again.  It was a hold up at my restaurant, and I was shot when they took the money.  I still have some lasting issues but none in relation to his terrific actions.  HE SAVED MY LIFE and for that I think about him even to this day.   	5	10 – 15 minutes	TX	5	4.8	5
146	Dec 31, 2015	5	Cardiothoracic Surgery	Dr. Don Quast	Houston,	44 Reviews	5	Though he is on in years, Dr. Quast is extremely competent and experienced. Not only that, but he is the kindest, most compassionate surgeon that I have ever had the pleasure to meet. Instead of living up to the stereotype of being cold and aloof, Dr. Quast instead is warm, thoughtful, and comforting. It's like having an incredibly intelligent and able grandfather taking care of you. I never doubted his abilities and he did everything he could to make me feel safe. My surgery went extremely well	5	10 – 15 minutes	TX	5	4.8	5
147	Dec 16, 2018	3	Gastroenterology	Dr. Nizam Meah	Pearland,	55	4	"He is a caring doctor.. He is dedicated to his patients . Loves his profession and  use hiis wisdom and  goodness to relate  to his patsients. I recommend him because he is an experienced dr. I love the fact  he loves and  talked good  about his mom.
             
"	4	16 – 30 minutes	TX	5	3.6	3
148	Jan 28, 2018	3	Gastroenterology	Dr. Nizam Meah	Pearland,	55	4	I have been a patient of Dr. Meah's for almost twenty years for GI and Liver disease.  He has performed many procedures on me, all without complication.  He correctly diagnosed every condition that I had. I have referred family and friends who also became patients. 	4	16 – 30 minutes	TX	5	3.6	3
149	Oct 19, 2017	3	Gastroenterology	Dr. Nizam Meah	Pearland,	55	4	Dr. Meah has been my gastroenterologist for years, he and his staff are professional and caring.  I have and will continue to recommend him to friends and family.  	4	16 – 30 minutes	TX	5	3.6	3
150	Aug 23, 2017	3	Gastroenterology	Dr. Nizam Meah	Pearland,	55	4	Insist on real doctor only!  Why should I pay for doctor and see a lower level provider with lower diagnostic capability? 	4	16 – 30 minutes	TX	1	3.6	3
151	Apr 21, 2017	3	Gastroenterology	Dr. Nizam Meah	Pearland,	55	4	Waiting over 1.5 hours to be seen, to be treated terribly rude by Dr Meah. Felt disrespected and insignificant. Big mistake to make an appointment with him. Will go elsewhere. 	4	16 – 30 minutes	TX	1	3.6	3
152	Nov 23, 2016	3	Gastroenterology	Dr. Nizam Meah	Pearland,	55	4	Will never come back to this practice again. Every time I have an appointment they always call the day before to ask us to come in an hour earlier. Then when we come in we have to wait 3 hours before they call us back. Never saying anything to acknowledge that they are running late. Been here 4 times and the same every single time. When mention to staff or Doctor of how long we had to wait, they never once said sorry or even acknowledging anything. Will find another practice to go to!	4	16 – 30 minutes	TX	1	3.6	3
153	Nov 08, 2016	3	Gastroenterology	Dr. Nizam Meah	Pearland,	55	4	Although Dr Meah is very nice,the wait in the waiting room is terrible!  I've been here 3 times and it is at least a two hour wait just to be called out back. Our time is just as valuable. 	4	16 – 30 minutes	TX	2	3.6	3
154	Sep 28, 2016	3	Gastroenterology	Dr. Nizam Meah	Pearland,	55	4	"Damaged me doing Colonoscopy.  Years later and still problems.  The rest of my life I always have this quack on my mind.  
Millions $ year this quack hauling in.  American medical scammer deluxe.

Stay away.

Beware."	4	16 – 30 minutes	TX	1	3.6	3
155	Jul 09, 2016	3	Gastroenterology	Dr. Nizam Meah	Pearland,	55	4	I have seen Dr. Meah for the last 5 months. I went in diagnosed with UC and wanted to change meds. It has been 5 months and I am still on the same meds. Every time I have had an appointment with Dr. Meah, I have had to wait 1-2 hours before seeing him, and one of my appointments was at 8:00am. This particular time he wasn't at the office until at least 8:30am. I will not be going back to see Dr. Meah and I would not recommend him. I waited over and hour and got about 10 minutes of his time. 	4	16 – 30 minutes	TX	1	3.6	3
156	Jun 24, 2016	3	Gastroenterology	Dr. Nizam Meah	Pearland,	55	4	would not hesitate to refer any one to this clinic.	4	16 – 30 minutes	TX	5	3.6	3
157	Jun 08, 2016	3	Gastroenterology	Dr. Nizam Meah	Pearland,	55	4	I was really please with Dr. Meah and precedure and his staff.	4	16 – 30 minutes	TX	5	3.6	3
158	Dec 16, 2018	4	Cardiovascular & Pulmonary Diseases	Dr. Alfred Maksoud	Webster,	28	4	You can tell how good doctor Dr Maksoud is when he takes care of your Asthma  so well that you hardly need to see him again.  Dr Alfred Maksoud started treating me for my Asthma in 2004, and within few visits I felt so much better that I no longer suffer from any Asthma attacks.  And I only have to consult him occasionally when I come down with a severe cold and start wheezing.  My quality of life improved so much, i was able to pick up jogging and get back to the gym.	3	16 – 30 minutes	TX	5	3.4	3
159	Aug 30, 2018	4	Cardiovascular & Pulmonary Diseases	Dr. Alfred Maksoud	Webster,	28	4	New patient, out of state. Met doctor, agreed on next steps for me. The office messed up with the insurance, sent wrong/unnecessary information resulting in denial of coverage. Talked to the insurance. They understood and recommended an appeal with a call from the doctor. Office was not supportive. The doctor called me to let me have it. Never stopped to ask my side. Told me he doesn’t help with appeals. Never apologized for the cause of the issue. Called it ‘miscommunication’. Bad experience.	3	16 – 30 minutes	TX	1	3.4	3
160	Apr 23, 2018	4	Cardiovascular & Pulmonary Diseases	Dr. Alfred Maksoud	Webster,	28	4	I went to Dr. Maksoud for many years because he was recommended by my PCP.  I found him to be a very good doctor who treated my medical problems well until I had knee surgery and was diagnosed with multiple pulmonary embolisms and placed in ICU.  His manners at that time were bad; he yelled at me and was very rude in talking with me and treated me as if I was ignorant and did not want to listen to what medication my surgeon had started me on. He didn't even know who I was and why he treated me. 	3	16 – 30 minutes	TX	2	3.4	3
161	Jul 13, 2017	4	Cardiovascular & Pulmonary Diseases	Dr. Alfred Maksoud	Webster,	28	4	Very professional and kind.	3	16 – 30 minutes	TX	5	3.4	3
162	Feb 01, 2017	4	Cardiovascular & Pulmonary Diseases	Dr. Alfred Maksoud	Webster,	28	4	Great doctor treating my asthmas since 2010 my condition has been much improved. Had thermoplasty several years ago with Maksoud and had EXCELLENT results! 	3	16 – 30 minutes	TX	5	3.4	3
163	Sep 07, 2016	4	Cardiovascular & Pulmonary Diseases	Dr. Alfred Maksoud	Webster,	28	4	Staff were very helpful and friendly. Dr Maksoud is very approachable, treated me with respect and ensured that all my requests were fulfilled before leaving his office. He took the time to look at the records I had brought in and showed me the results from previous imaging himself. 	3	16 – 30 minutes	TX	5	3.4	3
164	Aug 28, 2016	4	Cardiovascular & Pulmonary Diseases	Dr. Alfred Maksoud	Webster,	28	4	I have never had doctor and his nurse treat me with disrepect as much as they did.  The way he talked down to me, he was very condescending and he made me feel like I was wasting his time while he was telling me the results of the tests he wanted me to have done, I never felt so down on myself as I did when I left his office that day. They need to work on their manners when someone goes to their office seeking help and relief for their symptoms. Have some professional courtesy please.	3	16 – 30 minutes	TX	1	3.4	3
165	Mar 13, 2016	4	Cardiovascular & Pulmonary Diseases	Dr. Alfred Maksoud	Webster,	28	4	He listened to me and examined all my records. He is a no nonsense Doctor. He explained what is causing my problem in simple terms. Overall very trustworthy. 	3	16 – 30 minutes	TX	5	3.4	3
166	Mar 13, 2016	4	Cardiovascular & Pulmonary Diseases	Dr. Alfred Maksoud	Webster,	28	4	Wide range of experience. He took care of me himself in his office and in hospital. He goes to all hospitals in my area. I trust him in emergencies. 	3	16 – 30 minutes	TX	5	3.4	3
167	Apr 02, 2019	4	Medical Oncology	Dr. Mohsen Arani	Kingwood,	49	4	He rushed me and didn't want to hear anything I had to say about my medical issue and past medical history. He then prescribed a drug that made me incredibly high within hours of taking the first pill. He did not help me or care to, and put my life at risk. I flushed the pills down the toilet and had to seak medical help. 	4	10 – 15 minutes	TX	1	4.3	4
168	Jan 11, 2019	4	Medical Oncology	Dr. Mohsen Arani	Kingwood,	49	4	I came to Dr. Arani after surgery and radiation for DCIS.  He helped me choose Tamoxifen.  When Tamoxifen gave me trouble, Dr. Arani knew exactly what to do, and explained why.  He creates a respectful and peaceful atmosphere, and familiarizes himself with my chart and blood work results before the appointment.   There are no computers in the room.  He also supervises my bone density treatment.   I go into an appointment feeling calm and secure.  	4	10 – 15 minutes	TX	5	4.3	4
169	Nov 08, 2018	4	Medical Oncology	Dr. Mohsen Arani	Kingwood,	49	4	"Dr. Arani is a caring and compassionate doctor. He looks at the entire picture of my father’s health. He takes the time to answer any questions we have and is straightforward and easy to understand. I couldn’t ask for a better doctor to care for my 80 yo dad! 

The infusion nurses and staff are wonderful! They know us well and are truly a bright spot in our days. "	4	10 – 15 minutes	TX	5	4.3	4
170	Nov 06, 2018	4	Medical Oncology	Dr. Mohsen Arani	Kingwood,	49	4	Dr. Arani is second to none. I have leukemia and the time and care Dr. Arani and his team has given me is unbelievable. The time he takes to listen, calm fears, answer questions, and sometimes just be there has helped to make this journey much easier. 	4	10 – 15 minutes	TX	5	4.3	4
171	Oct 30, 2018	4	Medical Oncology	Dr. Mohsen Arani	Kingwood,	49	4	Dr. Arani is an excellent physician who has a bedside manner that is second to none.  When my uncle was given no choice, no help, Dr. Arani found a way to treat him and enrich his quality of life.  My family and I met Dr. Arani January, 2014.  My uncle is still living, thriving, and only taking one pill a day with no need for chemo or radiation therapies.  Dr. Arani cares and supports the whole family.  We are truly blessed to have met someone with such a brilliant mind. God Bless Always !	4	10 – 15 minutes	TX	5	4.3	4
172	Feb 19, 2018	4	Medical Oncology	Dr. Mohsen Arani	Kingwood,	49	4	Dr. Arani is truly a life saver.  I can't say enough about his manner, and his wealth of knowledge.  My husband was diagnosed in 8/17 with advanced lung cancer with metastasis to his hip bone.  He also had rectum cancer - doctors said his chance of survival was very slim- they  even recommended hospice!  I insisted on Dr. Arani seeing him -I trusted only him.  6 months later - tumor has shrunk 50% and he looks good! Rad. and Immunotherapy - no pain with a chance of life! TY Dr Arani!! The Best!!	4	10 – 15 minutes	TX	5	4.3	4
173	Feb 16, 2018	4	Medical Oncology	Dr. Mohsen Arani	Kingwood,	49	4	Dr Arani in my eyes hung the moon!!! He is the most caring and honest doctor I have ever been to. I trusted him with my life and he saved it. I would recommend him to everybody. My cancer journey was a tolerable one thanks to him.	4	10 – 15 minutes	TX	5	4.3	4
174	Jan 31, 2018	4	Medical Oncology	Dr. Mohsen Arani	Kingwood,	49	4	he is a very caring doctor  my wife  has multiple myeloma cancer it is now in remission he did a great job would not use no one else	4	10 – 15 minutes	TX	5	4.3	4
175	Apr 20, 2017	4	Medical Oncology	Dr. Mohsen Arani	Kingwood,	49	4	I love Doctor Arani he is a major life saver for me! I have breast and liver cancer and my treatment is working so well I have no signs of any tumors and no growth! His treatment has been wonderful and he makes me feel so comfortable in explaining everything to me. I love all the staff also they treat me as a member of the family instead of just another patient. I have complete faith in every level of my care since I have been with this office for years! 	4	10 – 15 minutes	TX	5	4.3	4
176	Oct 05, 2016	4	Medical Oncology	Dr. Mohsen Arani	Kingwood,	49	4	I do not often state a public opinion about any one But Doctor Arani is a very special case.  There is not enough space provided for me to express my Respect and Gratitude to this man and Physician. He has taken the time to guide me as to how to inform my sons and family about my battle With Cancer so as not alarm  but encourage and educate them! He has always answered every question honestly with holding nothing.  Most important he has saved my life and helped me maintain a positive attitude! 	4	10 – 15 minutes	TX	5	4.3	4
177	Jun 04, 2016	4	Medical Oncology	Dr. Mohsen Arani	Kingwood,	49	4	Dr. Arani has been GREAT ! He has got me through stage 4 lung cancer. I had another doctor tell me Get your affairs in order...you only have 4 months to live Dr. Arani was really upset with what the other doctor told me, It's been a year since I found out I had stage 4 lung cancer..and now there is NO SIGN OF IT. Dr. Arani SAVED MY LIFE.  He is compassionate, caring, and extremely dedicated to his patients. I would highly recommend Dr. Arani for excellent care.	4	10 – 15 minutes	TX	5	4.3	4
178	Jan 24, 2016	4	Medical Oncology	Dr. Mohsen Arani	Kingwood,	49	4	I would not rec Arani if he was the only oncologist on earth. He is a scam artist at best!! My father had stage 4 melanoma (at the time we didn't know but he had 3 months to live from being diagnosed) dr Arani suggested Yervoy for treatment.  He should have explained he had months to live-he could either be tortured in the 3 months or die in peace with family.  In fact the hospital dr Strongly disagreed but was not an oncologist so we trusted Arani. He Makes 50k per Yervoy.he was torched 4 money	4	10 – 15 minutes	TX	1	4.3	4
179	Apr 05, 2019	4	Medical Oncology	Dr. Pierre Khoury	Kingwood,	22	4	Dr Khoury has given us hope where the other hospital we were going did not . He listens and have an action plan .we have a future to look for now . Thanks so much Dr K from the Browns 	3	31 – 45 minutes	TX	5	4.0	4
180	Feb 27, 2019	4	Medical Oncology	Dr. Pierre Khoury	Kingwood,	22	4	A great man.  Dr. Khoury is very knowledgeable and very caring. He has  great bedside manner and made me feel  as comfortable as possible. He is working to cure my lymphoma and I have faith that he will.	3	31 – 45 minutes	TX	5	4.0	4
181	Mar 29, 2018	4	Medical Oncology	Dr. Pierre Khoury	Kingwood,	22	4	I love Dr Khoury.  He is treating my husband for Lung cancer.  He is very Knowledgeable and has great bed side manners.  My husband has 4 doctors and all of them speak highly of Dr Khoury.  He is aiming to cure my husband and I know he will! : )	3	31 – 45 minutes	TX	5	4.0	4
182	Mar 19, 2018	4	Medical Oncology	Dr. Pierre Khoury	Kingwood,	22	4	Dr. Khoury is such a warm and very easy to talk to doctor. He has made me feel very secure in his presence and you can tell he genuinely cares for his patients. I will always be confident that in him.  	3	31 – 45 minutes	TX	5	4.0	4
